"id","creator_id","platform","platform_video_id","url","caption","timestamp","views","likes","comments","cycle_id","is_bonus","is_irrelevant","thumbnail_url","thumbnail_hash","duration"
"73887ec5-aaf3-4c51-b1fc-3d0cbb31c1cd","a7708f14-c2be-4d45-bdfe-992723de9902","instagram","3733211628549177731","https://www.instagram.com/p/DPPCDJfCAGD/","♫♫ె̴̡͆̒͆͋ͬ̄ͨͭ́́̀̕͜҉͎̙̝̜͕̠͈̳ె̴̡͆̒͆͋ͬ̄ͨͭ́́̀̕͜҉͎̙̝̜͕̠͈̳ె̴̡͆̒͆͋ͬ̄ͨͭ́́̀̕͜҉͎̙̝̜͕̠͈̳༼༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔৯০৭৯༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔ཿ༔༽ i cant remember the last time i saw you ̢̙̔�ͫ̏̽�̸͆́�ͦ͗̈́�̈́҉̩̠̤�͑�҉�̲�͆̌̇","""2025-09-30T17:33:32.000Z""","264641","24221","21",,"false","false",,,
"73bec2bc-a5ef-47f7-8b2c-69414e116d54","400fca2d-376f-449b-aa93-062c97f7c3f7","instagram","3824489142240054472","https://www.instagram.com/reel/DUTUJyijozI/","godforbid I jus wanna chud max

#chud #funny #diet #viral #meme","""2026-02-03T16:04:46.000Z""","1198","8","1","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","true","false","https://instagram.faep7-1.fna.fbcdn.net/v/t51.71878-15/626334347_1658098058513976_7497416833151702856_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzgyNDQ4OTE0MjI0MDA1NDQ3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=_obR1rInjC4Q7kNvwHB80w_&_nc_oc=AdlQqT-qItmtv247B173FEf7MNbhhqDfbwZP9b3HnM88xW7kn2N54qLPPdbPrM99SBM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.faep7-1.fna&_nc_gid=DMXR7G23oXCP76fpXVv5PQ&oh=00_Afsu0drDmk6Z5DaSXeWPbu1hS2A1MyckvBJhfAXYUTuJUQ&oe=6993B5C4","182084b6970f6f00","24"
"7411f9bf-a0da-4ae3-ab7f-1e720dfd5da2","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3829364150833906648","https://www.instagram.com/reel/DUkomgGEgPY/","came back just for ts

#chinesenewyear #viral","""2026-02-10T09:43:31.000Z""","9233","243","10","dccc83b1-85c5-42da-a8ec-ad83e0edbebb","true","false","https://instagram.fhex1-1.fna.fbcdn.net/v/t51.71878-15/629874203_1612894470057887_164022970830952626_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=109&ig_cache_key=MzgyOTM2NDE1MDgzMzkwNjY0OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=JX-vEdMRUuMQ7kNvwFi9VIJ&_nc_oc=Adk8ne5QImJ5gwojz-ABSH04lYR7_UXws2ObG7XUcLZpFqK4n2JBSTCT_WQ6y-kLIS0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=instagram.fhex1-1.fna&_nc_gid=asOVt8p32-Nb-sb4kGorgQ&oh=00_AftcSlM9ggMvMdMzpFzU5ZG_1ZWNFCQ5DlR1ytXAgq0I6Q&oe=69928DAF",,"25"
"7457d6c3-888f-4d4f-bb78-45eaa4cbcd4d","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","tiktok","7604240177007021342","https://www.tiktok.com/@Hacklifewithhenry/video/7604240177007021342","Like this so I can fix my car #fyp #student #neon #car #mone ","""2026-02-07T21:35:58.000Z""","346","15","2","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","false","true","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oEOBIqi5lGADsec3f2L0IjTCqI2AYCrDQmeuHI~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=232af4ae&x-expires=1770922800&x-signature=OGbgx5HCBxLGdmDaLTMpHNYw7hg%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"14"
"74af93d5-d3e8-462c-b5df-cf56917fa0c6","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7593801954090847510","https://www.tiktok.com/@4_kershaw_/video/7593801954090847510","","""2026-01-10T18:30:00.000Z""","121200","8372","32","4f35b178-f853-4869-ade0-633d05855908","true","false","https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/o0fegYIjaIOTG2GwLYALCxrhgeawSNIDLcTXKA~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=0be142b6&x-expires=1769148000&x-signature=eyIDZJJifWP5JQihnEWI%2BCG7ERs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"18"
"74b9470f-c998-4ee5-b9ee-1c665a493241","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3754176218946990500","https://www.instagram.com/reel/DQZg2FyjfGk/","matcha at pres 😩

#explore #performative #fyp #funny #studentlife #londonstudent #matcha #internationalstudent #uclstudent #studyabroad","""2025-10-29T15:45:19.000Z""","38646","700","9",,"true","false","https://scontent-man2-1.cdninstagram.com/v/t51.71878-15/571511438_1410563323953913_3688354553514171033_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=108&ig_cache_key=Mzc1NDE3NjIxODk0Njk5MDUwMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=eToibLgOVkUQ7kNvwGoPngL&_nc_oc=AdkRqVHZ1lLoeGFncWbUv9KIx6g-JwokvJMS16E6Dxr1gzhlZJ2Plsr_MeDTjsIqqJU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_gid=UdykUDhjwo7rfPAGxumjZw&oh=00_AfuMQkXSA3wzQz1XLS7RfgWW2iLY306o4OzgOgBs_geX5Q&oe=699293F6",,"6"
"74e7e762-9541-481b-9fa5-d482a25240cd","6890def8-5980-4a20-a681-602f9e113f9e","tiktok","7603425104462220575","https://www.tiktok.com/@matt.whispers/video/7603425104462220575","I mean can you even blame me😅 Whisper gave me the perfect response🙏#funny #interview #funnyvideo #whisperapp ","""2026-02-05T16:52:56.000Z""","409","24","0","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","false","false","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oEiK80mAy7ViC7iI9bIAsqAqqyAfBM9EBGwIuB~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=a02297a3&x-expires=1770922800&x-signature=4dV5h7XKLAPal0if6HbL6XU3pIg%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"9"
"7530cb5f-9b21-4739-83b1-1334d0f3ca32","4218f75d-4d54-4c39-af99-272d0d042276","instagram","3737563619849155599","https://www.instagram.com/p/DPefk9OiDQP/","@viracocha.uk jeans tho 👀","""2025-10-06T17:39:49.000Z""","302972","9184","72",,"false","false",,,
"754e07d9-a631-44e0-819e-6dcf7d7407b9","8677b792-9546-451e-9afe-47199bd80177","instagram","3830120815757695824","https://www.instagram.com/reel/DUnUpbOERtQ/","#ai #interview #funny whispering helping me out heavy","""2026-02-11T10:34:11.000Z""","224","4","0","dccc83b1-85c5-42da-a8ec-ad83e0edbebb","false","false","https://scontent-lim1-1.cdninstagram.com/v/t51.71878-15/627892035_1257350676260856_4950911833019483674_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzgzMDEyMDgxNTc1NzY5NTgyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=6lEVv8kc2M8Q7kNvwHxnHLf&_nc_oc=AdlHK0iosrhT32uQnAIsvUfwZQpQTyW528eZE8EJ2nAzauEyu8nQV7aD4qGMf-f8QQw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lim1-1.cdninstagram.com&_nc_gid=IXs30h2KSHlBq2NA97Fjhg&oh=00_Afs_BM54oa7FQJX9guN60LdSdRCwgP0EhKRVgOWtB7aaOg&oe=69928DF2",,"28"
"756adea4-0e19-44ec-8000-01ebf2852159","a7708f14-c2be-4d45-bdfe-992723de9902","instagram","3701265319163180134","https://www.instagram.com/p/DNdiTKYMbRm/","ज़्या☹︎2-001☩︎3-76✧︎✧︎ज़︎ 67☩︎ỵ̸̈ọ̌҈ụ̤̈ř ̤l̸̈ọ̤̈v̌҈ẹ̸̤̈lỵ̈ ͡ẹ̸̈ÿ҈ẹ̤̈š #hardstyle","""2025-08-17T15:41:59.000Z""","30980","2728","13",,"false","false",,,
"75880092-c91b-4a5e-805a-a6fcdc281bc1","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","instagram","3816734851249288790","https://www.instagram.com/reel/DT3xCASkTZW/","Y'all gotta catch on to this #fyp #productivity #ai #whisper #student","""2026-01-23T23:18:16.000Z""","15935","211","5","d21c7996-5925-4695-a5dc-b97af83f1821","true","false","https://instagram.fiev6-1.fna.fbcdn.net/v/t51.71878-15/621438459_879527881288072_2093950877204639603_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzgxNjczNDg1MTI0OTI4ODc5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMiJ9&_nc_ohc=cPO_BuBmkL0Q7kNvwGpxc3i&_nc_oc=AdnNtVfip5C_DsFYcS_je0nbcel4Qswd4zDAc3fjhn7NoOhEJZyQCMXqhSHdA_DufqE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fiev6-1.fna&_nc_gid=VMhYnAcHktq_6RLI2S2P5Q&oh=00_Afv2S4GEVq4AK0PxxQzE8VPk1BWx0Zlb49rx-iuvHQXiFQ&oe=699299B3",,"29"
"75a1f636-5df7-478b-a0a7-6c79a4e9e673","a7708f14-c2be-4d45-bdfe-992723de9902","instagram","3727391805810447315","https://www.instagram.com/p/DO6WxlMCJPT/","is SIGNALLING @ YOU ·♪¸¸♩·¯·♬¸¸pierce my heart ·♪¸¸♩·¯·♬¸¸꧁❦❀☿tt-poisontreesong ☃✧ꕤ∮ྗྗྗཇཇཇ∅⥜ྩྩྨ༑ཿཿ༽ཿཿཿⅨ➒⓽⑼㊄¾⍇⌧◀◒⫷⍒ꕤ✧☃ 2001☿꧂","""2025-09-22T16:49:23.000Z""","74430","7053","16",,"false","false",,,
"761e5ad7-0426-418f-a751-7e213c2c2cb0","96e1e78f-9028-4b32-aa2f-4f9bb1e7f5aa","tiktok","7584243508341460255","https://www.tiktok.com/@Hacklifewithhenry/video/7584243508341460255","Lmk if this is a nerdy take 😭#learning #fyp #cluely #student #math ","""2025-12-16T00:18:36.000Z""","5618","610","16","9181e8e3-85be-449a-b6c7-c26e029f05d7","true","false","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o8epBfzAIHCIcEALMlGGqSQrgQNltSjLULeICi~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=d131920f&x-expires=1770922800&x-signature=LWP540K7Bk%2BhYIHlpX5rQJH9A%2BA%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"38"
"76323e4a-fcb5-4adb-85e8-7ee0c368b232","a7f9d44b-7577-479e-b154-9ddce10f1508","instagram","3804123028952045097","https://www.instagram.com/reel/DTK9b1ekdYp/","Self-hosting n8n = 🌟

If you’re just starting to build AI agents, self-hosting n8n is the best way to keep your data secure and avoid those monthly subscription fees.

Here’s how I did it:
1️⃣ Go to railway
2️⃣ Start a new project and deploy from templates
3️⃣ Pick the n8n Workers template with the most downloads
4️⃣ Click deploy and wait a few minutes
5️⃣ Sign up with your email and password, grab your activation key
6️⃣ Add the key in n8n’s community node settings

That’s it! Now you have your own free n8n instance with unlimited workflows and no monthly costs!","""2026-01-06T13:41:52.000Z""","69158","1972","92","4f35b178-f853-4869-ade0-633d05855908","true","false","https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/612172646_2354365701642853_5375829811624673021_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzgwNDEyMzAyODk1MjA0NTA5Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=uxKZtmLN4ikQ7kNvwHNLtEI&_nc_oc=Adk6Z7y8ewgoDsyzWw4cBD-HVbOgPiMEy6j6CUxYh45gZKASL6knHaBWenc1QRcF0wA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_gid=ruppPTUdAdKOmKbc-jgLWw&oh=00_Afv7nMmQppMW-CzX7HH6ChwZhuBFHX3BjpceHf8RlVGROQ&oe=698CB79D",,"53"
"764bbd3b-5c1f-42c3-aeb1-fda417c55230","4218f75d-4d54-4c39-af99-272d0d042276","instagram","3777452974503644458","https://www.instagram.com/p/DRsNXdtCE0q/","@crvdae Black Friday 👀","""2025-11-30T18:32:18.000Z""","5464078","186269","680",,"false","false",,,
"768d3b28-3ff5-42a8-a170-bb89a3aa1123","0b30bf4e-263d-44c8-b0d2-b1a4e5d84edc","tiktok","7595115463882067207","https://www.tiktok.com/@nategetssocial/video/7595115463882067207","","""2026-01-14T07:27:07.000Z""","255","20","0","d21c7996-5925-4695-a5dc-b97af83f1821","false","false","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oA4NWAGAEIabiBdBQtCcGI2nVYv6ajFUOyiRd~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=925054fd&x-expires=1770922800&x-signature=9CwVjqdRFYDrCrEnxlTUhsdm%2FQ4%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"46"
"76fe6cba-0c2d-4b2b-baaa-5b625566ee10","8677b792-9546-451e-9afe-47199bd80177","instagram","3825647975469586471","https://www.instagram.com/reel/DUXbpCFjpgn/","I’m a good boss right? 😃 #interview #funny #AI","""2026-02-05T06:27:01.000Z""","1952","21","1","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","true","false","https://scontent-lim1-1.cdninstagram.com/v/t51.71878-15/625878705_899782419086823_1154924431671238068_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzgyNTY0Nzk3NTQ2OTU4NjQ3MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=CGjyGR3xsg0Q7kNvwFeUdUg&_nc_oc=AdloKkALuTmKtyiTUJzgTvBRzVbKZwfYFGOHasArUmFsVNhoL2r4-eXTFKFX_xdE4HY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lim1-1.cdninstagram.com&_nc_gid=IXs30h2KSHlBq2NA97Fjhg&oh=00_AfvQ-p9aa_8zeWF2fHkeP9bAXUgiVYdya2y7sGFrfy82iQ&oe=6992C2DA",,"9"
"7772479a-1b44-4ed5-b04d-b9e0a659cd76","a7f9d44b-7577-479e-b154-9ddce10f1508","tiktok","7510739518006299926","https://www.tiktok.com/@try.whisper/video/7510739518006299926",,"""2025-05-31T22:25:20.000Z""","651","2","0",,"false","false",,,
"778ebcd8-31ac-4b96-859a-7cd5fe177380","d54690fa-9a7b-464f-8707-e39d61e97909","instagram","3788250184586276687","https://www.instagram.com/p/DSSkXjMkq9P/","The traditional path versus the unconventional hustle. This image perfectly illustrates that there is no single blueprint for success. On one side, we see Ashneer Grover, a product of India's elite academic system, with degrees from IIT Delhi and IIM Ahmedabad, who built his fortune through a high-profile corporate career before co-founding BharatPe. His journey highlights the power of formal education and structured experience.
On the other side is Nikhil Kamath, a 10th-grade dropout who started his career at a call center for just ₹8,000 a month and taught himself stock trading. Alongside his brother Nithin, he bootstrapped Zerodha into India's largest and most profitable stockbroking firm, making him one of India's youngest self-made billionaires with a net worth over ₹21,000 Cr ($3.1 billion).
Both men achieved immense success and massive net worths by building skills, working hard, and demonstrating entrepreneurial spirit. This shows that whether you follow the established route or forge your own path, dedication is the key to creating a lasting impact and substantial wealth. It's a powerful reminder that ""Different Journey, Same Success!""
#DifferentJourneySameSuccess #AshneerGrover #NikhilKamath #NithinKamath #Zerodha #BharatPe #Entrepreneurship #StartupIndia #Motivation #SuccessStory #BillionaireMindset #IndianStartups #EducationMatters #SkillVsDegree #BusinessSuccess #HustleHard #Inspiration #Fintech #WealthCreation","""2025-12-15T16:04:44.000Z""","3675752","36941","64","9181e8e3-85be-449a-b6c7-c26e029f05d7","false","false",,,
"77c3a526-b3df-4bc3-8282-f501f8bace7b","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7589744134970297622","https://www.tiktok.com/@4_kershaw_/video/7589744134970297622","Where is my mind…","""2025-12-30T20:03:37.000Z""","428558","48427","131","4f35b178-f853-4869-ade0-633d05855908","true","false","https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oUMCpFIq9DDBgJAKIstEBhDUfkFBRV5EVwcmfQ~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=72f01353&x-expires=1769148000&x-signature=2rRpcYZ7PeUTQm3ivOzUvcMCINs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover","92a62c5b599da000","21"
"77cce355-ab85-4176-bc8f-e7c755655579","6890def8-5980-4a20-a681-602f9e113f9e","instagram","3823109020115177524","https://www.instagram.com/reel/DUOaWXpjpA0/","WHAT DID MY BOSS SAY AT THE END😭#funny #interview #funnyvideo #whisperapp","""2026-02-01T18:22:50.000Z""","756","6","1","5c3e6d76-c8aa-457c-9bfa-a2fee4d2284d","false","false","https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.71878-15/625930101_920522427323970_8421562718047878098_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzgyMzEwOTAyMDExNTE3NzUyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=N_2aAZa4NE0Q7kNvwFVax8h&_nc_oc=Admsj774NJAzu2lF1JiIJ0Tg_r_JxZuakKiDK8YeUWwjDTTuMJi08jAmXRzyEQccdDE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyyz1-2.fna&_nc_gid=ju0vc0CJ4xp4EeTQqb5Xjw&oh=00_Afu-xGClRQ-4O34-os7YeT9SWcxJuIAvVUYmNeqAmWyQFQ&oe=699291D0",,"13"
"790ac3f9-1c21-41ec-9949-773e98f15418","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","instagram","3741400913735610282","https://www.instagram.com/reel/DPsIE7piG-q/","bro missed a pen but my life is now complete 🙂‍↕️

#explore #fyp #cr7 #londonstudent #studentlife #internationalstudent #lisbon #portugal #hongkong #studyabroad #traveldiaries #studentcreator #ronaldo #football #ucl #travel #europe #fypage","""2025-10-12T00:43:47.000Z""","18709","341","15",,"true","false","https://instagram.fgye6-1.fna.fbcdn.net/v/t51.71878-15/562546167_821551157213469_8313991295589767470_n.jpg?stp=dst-jpegr_e15_tt6&_nc_cat=103&ig_cache_key=Mzc0MTQwMDkxMzczNTYxMDI4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2Lmhkci5DMyJ9&_nc_ohc=paIu4lySLdwQ7kNvwE9pNpx&_nc_oc=AdkfBti0lcE_kXPn5Kbb2CdzWFjlHmJEsllBLTm8LMf--PW-SxhGEPry1JwPG1PSJWQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&se=-1&_nc_ht=instagram.fgye6-1.fna&_nc_gid=RwfcqnXI18OoHtEY4QRwiA&oh=00_Afui5NMtmifWLwmHTb5bJdNsI5PQiPCt6wSbei1-JKTJmg&oe=6992AAD6",,"51"
"79179f68-ab13-44cd-b177-f35c7290f74f","d54690fa-9a7b-464f-8707-e39d61e97909","instagram","3788483688486047061","https://www.instagram.com/p/DSTZdepko1V/","This inspiring story proves that age is just a number when passion, vision, and determination come together. At only 16 years old, this young Indian girl has achieved what many dream of for a lifetime—building a ₹100 crore company in just one year. Her journey is a powerful reminder that innovation and courage can break every limitation. From having an idea to turning it into a fast-growing business, she has shown exceptional clarity, confidence, and leadership at a very young age.

In a world where teenagers are often underestimated, her success challenges traditional thinking and redefines what is possible. Successfully raising over ₹3.7 crore in funding, she earned the trust of investors who believed in her vision and execution. Her achievement is not just personal success; it represents the rising power of young entrepreneurs in India’s startup ecosystem.

This story is a source of motivation for students, aspiring founders, and dreamers who hesitate due to age, resources, or fear of failure. With the right mindset, learning attitude, and consistency, extraordinary results are possible. She stands as a symbol of new-age India—bold, innovative, and fearless. Her journey encourages the next generation to think big, start early, and believe deeply in their ideas.

#YoungEntrepreneur #InspiringStory #IndianStartup #TeenFounder #WomenInBusiness #StartupIndia #SuccessStory #Motivation #Entrepreneurship #GirlPower #FutureLeaders #DreamBig #YouthPower #Innovation #BusinessMindset","""2025-12-15T23:47:57.000Z""","22312","212","0","9181e8e3-85be-449a-b6c7-c26e029f05d7","false","false",,,
"7934a7f6-36e9-4f2b-b348-9df6136c0ed7","a7708f14-c2be-4d45-bdfe-992723de9902","instagram","3636786039821005385","https://www.instagram.com/p/DJ4daJ7oXJJ/","EYETHERAPY2001

video by @chavaquiah_","""2025-05-20T16:32:36.000Z""","80638","9377","0",,"false","false",,,
"79aeff44-45bc-4f32-b655-198daf63c2b5","7bbf3edc-8d8e-4b1a-bc57-04c8836619fa","tiktok","7569832080616590599","https://www.tiktok.com/@jankinchan/video/7569832080616590599","Student & Founder Episode 4 🎬 Trying to hit $10K a month while being a full-time student at UCL. Some people laugh, others doubt, but I’m doing it anyway. Follow the journey if you’re building something too. #fyp #explore #uclstudent #entrepreneur #ugc #contentcreator #studentlife #londonstudent #motivation #studententrepreneur #grind #hustle #execute #startup","""2025-11-07T04:14:42.000Z""","173","1","0",,"false","false","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oMAVDEgAErpAeqCiICNA7UFA2DHmcBfXrvAiIo~tplv-tiktokx-cropcenter-comet-q:300:400:q72.jpeg?dr=11006&refresh_token=44b076bb&x-expires=1770922800&x-signature=KlF4FVnK%2FZJ5Q%2BXeu5HB0IYejgg%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover",,"51"
"7a2fbaa3-cef3-426f-ae13-19ad9630a073","e2cff90e-487c-4b46-8382-54c8768085fb","tiktok","7598670150497226015","https://www.tiktok.com/@kareemsincollege/video/7598670150497226015","Not stressing at all during interviews with whisper #ai #jobinterview #jobseeker #interviewhacks ","""2026-01-23T21:21:18.000Z""","1488","12","0","d21c7996-5925-4695-a5dc-b97af83f1821","true","false","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o0VELlBDi2LJc5znRRX9ABFEo1hIIVCfApfR9i~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=e0a67fee&x-expires=1770922800&x-signature=mFBpUsBoMWHHxz%2FRTy6%2BYNO4knw%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&sc=cover&biz_tag=tt_video&s=PUBLISH",,"22"
"7a76bb6b-e4e4-4adf-b8c0-2724aee1971a","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7550000053650197782","https://www.tiktok.com/@4_kershaw_/video/7550000053650197782","","""2025-09-14T17:36:15.000Z""","957007","151819","356",,"true","false","https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oweG9eNuinGNONTIKfLeRQ5Rs2vYQAMke7NgGA~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=628ed9c7&x-expires=1769148000&x-signature=Iy7ETO4oKzOwrAYjylKu7Qrkpzs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover","59598d0c8e8f8800","15"
"7a7a5236-c144-4adc-8cc9-dd04955f6285","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7554452024692051222","https://www.tiktok.com/@4_kershaw_/video/7554452024692051222","","""2025-09-26T17:32:10.000Z""","473033","68108","297",,"true","false","https://p16-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/ogLyOD3QqyFsFlhfEgxWskohzfRR1AyZEQ8BB3~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=440fa814&x-expires=1769148000&x-signature=4QCMV2c0EdnkHbn9SBK6THvIFjU%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover","2009b2908c0e0e00","14"
"7b5b258f-dd09-4f6f-b70e-64e1d83b8333","4218f75d-4d54-4c39-af99-272d0d042276","tiktok","7560389203847023874","https://www.tiktok.com/@4_kershaw_/video/7560389203847023874","","""2025-10-12T17:31:28.000Z""","1177019","171503","371",,"true","false","https://p19-common-sign.tiktokcdn-us.com/tos-no1a-p-0037-no/oQ3LXfDJF8kY1yX7CjE2ADJIbjEQQIEfARed6E~tplv-tiktokx-cropcenter-q:300:400:q72.jpeg?dr=8596&refresh_token=7d6021ae&x-expires=1769148000&x-signature=vfqNXuPv4%2BCDSs3Y5bEmVqsb790%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=132edbea&idc=useast8&biz_tag=tt_video&s=PUBLISH&sc=cover","e22124969217d800","14"
